label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,sma_fenster,horizont_tage,zielgröße
SMA20 steigend,3133,0.007139301257408581,0.014604293299547155,0.046401209856770036,SMA20 fallend,1755,0.016185154752546803,0.023786626001835565,0.06321912242587606,1.6008165563500258e-07,1.3520016980447633e-14,True,20,30,fwd_return
SMA20 steigend,3133,-0.04404789630605126,-0.03494898693728732,0.03655418068145803,SMA20 fallend,1755,-0.058249600835930636,-0.0421882846185212,0.05340936996453376,8.817050956842518e-23,4.129401851075853e-18,True,20,30,fwd_mdd
SMA20 steigend,3103,0.015275577855196563,0.024363603333193984,0.06592233287611539,SMA20 fallend,1755,0.029511062867156043,0.03608747130822865,0.07936685303768003,2.1287074626785133e-10,3.683933984848876e-12,True,20,60,fwd_return
SMA20 steigend,3103,-0.06788520625151015,-0.05205723618044589,0.05534967614166796,SMA20 fallend,1755,-0.08124025779531877,-0.06615517171871399,0.06306568789832477,1.6728600360660688e-13,4.519870713005152e-14,True,20,60,fwd_mdd
SMA20 steigend,3073,0.02608521588799782,0.031755823703746744,0.07575641911770409,SMA20 fallend,1755,0.0367147517442901,0.0473107678990734,0.10032093515994654,0.00011815031332870791,3.798168306812355e-10,True,20,90,fwd_return
SMA20 steigend,3073,-0.08493429823548918,-0.06870606493911646,0.06468280958160992,SMA20 fallend,1755,-0.09795774150048676,-0.07312080460086967,0.07397819470157999,8.522233994416229e-10,5.43144311880497e-07,True,20,90,fwd_mdd
SMA100 steigend,3444,0.00926864185473274,0.015997125076147478,0.043845582390329506,SMA100 fallend,1364,0.011981819190615708,0.022025940408095246,0.07201376535078818,0.19399550843662847,3.3341866177470154e-05,False,100,30,fwd_return
SMA100 steigend,3444,-0.04229875659679165,-0.034220188525196926,0.03662713035097928,SMA100 fallend,1364,-0.06770928093631987,-0.04834971287190126,0.054883769455460155,1.1679611449166888e-52,2.8637130166956112e-65,True,100,30,fwd_mdd
SMA100 steigend,3414,0.018927657938407522,0.024442844098422456,0.05805256625548322,SMA100 fallend,1364,0.02195244550709035,0.04225611113174965,0.09756622186703429,0.28400002228414256,1.1676383320301567e-07,False,100,60,fwd_return
SMA100 steigend,3414,-0.06380865725245927,-0.05186131825884621,0.05005520953216731,SMA100 fallend,1364,-0.09678821406484708,-0.07918184722683369,0.07149216882923576,1.2655676788673083e-51,8.32944601324846e-64,True,100,60,fwd_mdd
SMA100 steigend,3384,0.02947634843257385,0.03399947641293355,0.06899302731026752,SMA100 fallend,1364,0.029310291762566526,0.04552219839791827,0.11834986110473879,0.9612451381713379,0.0003717580932548527,False,100,90,fwd_return
SMA100 steigend,3384,-0.07936141626284648,-0.06615517171871399,0.05942680966595316,SMA100 fallend,1364,-0.11680290567201357,-0.08891590764680835,0.08234821443154067,8.366533200605367e-50,1.1162260267837568e-65,True,100,90,fwd_mdd
SMA200 steigend,3630,0.009276387980174317,0.01625006773844595,0.042785842029028624,SMA200 fallend,1078,0.013732190349893472,0.024760391919153357,0.07959654087989451,0.07799609353303272,6.46683034957796e-07,False,200,30,fwd_return
SMA200 steigend,3630,-0.042531239010565616,-0.032960236529294584,0.037452351347414016,SMA200 fallend,1078,-0.07260522503648385,-0.052637918084771584,0.0566651780017383,2.7496317859478874e-55,1.3939331470537923e-85,True,200,30,fwd_mdd
SMA200 steigend,3600,0.019260142282613538,0.026684162853371052,0.05848821988959427,SMA200 fallend,1078,0.024140777034664183,0.042082648835259806,0.10535386867462047,0.14581830362761392,1.664737999004385e-07,False,200,60,fwd_return
SMA200 steigend,3600,-0.06351589261901251,-0.05000580037372393,0.05046132656633736,SMA200 fallend,1078,-0.10457878623543886,-0.08100280328700471,0.07451329371320038,8.336216750030597e-59,4.1108459050903454e-93,True,200,60,fwd_mdd
SMA200 steigend,3570,0.0312074441498381,0.03530559146769219,0.06621526172267156,SMA200 fallend,1078,0.029318422329954904,0.04547979240685085,0.13229048188687842,0.6513149439217545,0.0014360076764891557,False,200,90,fwd_return
SMA200 steigend,3570,-0.07872335264861435,-0.06615517171871399,0.058621560705285215,SMA200 fallend,1078,-0.12603556875872332,-0.09273349484443993,0.08787425428838061,1.5316859733043706e-56,6.812813309999476e-81,True,200,90,fwd_mdd
