label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,horizont_tage,zielgröße
Überkauft (RSI > 70),388,0.008253724834780145,0.011612657312519259,0.03831729463006287,Überverkauft (RSI < 30),102,0.04802563430120413,0.045645867438936394,0.07457114821908825,8.403427649343775e-07,1.0858120372091464e-10,True,30,fwd_return
Überkauft (RSI > 70),388,-0.038889841575393026,-0.029948833779188333,0.03121778971665414,Überverkauft (RSI < 30),102,-0.06400636317345008,-0.043250178207245527,0.06611922650356301,0.0003023376314165369,1.3949626350879892e-07,True,30,fwd_mdd
Überkauft (RSI > 70),385,0.020144001891136028,0.02869412375727909,0.06310262627502317,Überverkauft (RSI < 30),102,0.07562482598441174,0.0772862710853468,0.10283842938834899,8.306781514180719e-07,2.8843396831516127e-08,True,60,fwd_return
Überkauft (RSI > 70),385,-0.05929961764558233,-0.04955344810710283,0.05388246619967668,Überverkauft (RSI < 30),102,-0.08544048824921828,-0.058715292013741205,0.06846794294790562,0.00048743917854582016,3.2081706137073104e-05,True,60,fwd_mdd
Überkauft (RSI > 70),385,0.02378221184699796,0.02857403308644857,0.06417845133711422,Überverkauft (RSI < 30),102,0.0670906312650451,0.0962507968731049,0.13671346986719443,0.0023692073195443254,7.119335517379066e-09,True,90,fwd_return
Überkauft (RSI > 70),385,-0.08207537089124545,-0.06278222094724095,0.06552503124881842,Überverkauft (RSI < 30),102,-0.1103397399206802,-0.06870606493911646,0.09612397043860027,0.005872377542445423,0.18249394715887257,False,90,fwd_mdd
