label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,horizont_tage,zielgröße
Überkauft (RSI > 70),369,0.008554599426737237,0.012052045817795287,0.03712788671338217,Überverkauft (RSI < 30),88,0.03938037572523712,0.029515554765496832,0.08918401777983433,0.002009370427310064,0.0003966556671283338,True,30,fwd_return
Überkauft (RSI > 70),369,-0.04278177277333384,-0.031705625272496984,0.03111919197428897,Überverkauft (RSI < 30),88,-0.07402670256945848,-0.0547379853720531,0.06713248182624865,4.798999578453942e-05,6.628331118774963e-08,True,30,fwd_mdd
Überkauft (RSI > 70),363,0.009608812478954752,0.0253424439861758,0.07154205108715997,Überverkauft (RSI < 30),88,0.0690751433443173,0.06744992079392387,0.11477522726267125,9.937745787315986e-06,3.7581126653089495e-06,True,60,fwd_return
Überkauft (RSI > 70),363,-0.07448858587265789,-0.056215983871166775,0.0683117026243857,Überverkauft (RSI < 30),88,-0.09991894829650114,-0.06889012725679672,0.07381982101130431,0.003899051003112822,0.00046123014608542194,True,60,fwd_mdd
Überkauft (RSI > 70),347,0.0179044209248638,0.02758256778493573,0.06684404867250286,Überverkauft (RSI < 30),88,0.06728005801073143,0.08760668728917242,0.15976884027801153,0.005571489106737642,6.367608204372829e-08,True,90,fwd_return
Überkauft (RSI > 70),347,-0.09712228578241211,-0.0767105766786802,0.07663635736010321,Überverkauft (RSI < 30),88,-0.12566212736799007,-0.07311059441325929,0.10442398373477269,0.017819664208974243,0.26869207281705687,False,90,fwd_mdd
