label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,muster,horizont_tage,zielgröße,n_events
D1-Signal (Tage/Woche),15,0.022088072120127682,0.026545255979916638,0.027339043551938003,Basisrate (alle Tage),4908,0.010300847637393525,0.016952332132916914,0.05315934190994857,0.11858279420561135,0.29640818119028656,False,D1_tage_woche,30,fwd_return,15
D1-Signal (Tage/Woche),15,-0.033699008920335796,-0.02519050598895778,0.020881789984542667,Basisrate (alle Tage),4908,-0.049105760325664764,-0.036675075283540304,0.04382890606528752,0.012869633343238618,0.14680627695851908,False,D1_tage_woche,30,fwd_mdd,15
D1-Signal (Tage/Woche),15,0.021352157101777507,0.03736192433750052,0.05245338996850746,Basisrate (alle Tage),4878,0.020402176250246457,0.027903774391330627,0.07125611874623444,0.9452155124520362,0.9103623119205294,False,D1_tage_woche,60,fwd_return,15
D1-Signal (Tage/Woche),15,-0.06422693827278116,-0.06615517171871399,0.03669828331395061,Basisrate (alle Tage),4878,-0.07264780811474389,-0.05634245533645321,0.05848874910921681,0.3907448446146313,0.8957176414954283,False,D1_tage_woche,60,fwd_mdd,15
D1-Signal (Tage/Woche),15,0.015585270629823423,0.0054112179371874625,0.05151676634286071,Basisrate (alle Tage),4848,0.030152920697394014,0.035766907803467474,0.08553231076966748,0.29358467518206377,0.18423482551352,False,D1_tage_woche,90,fwd_return,15
D1-Signal (Tage/Woche),15,-0.08403684411958245,-0.07170903254637917,0.037898098969888064,Basisrate (alle Tage),4848,-0.08953599326846386,-0.07005891296871003,0.06837748528957462,0.5847041634663391,0.5855981389346283,False,D1_tage_woche,90,fwd_mdd,15
