label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,sma_fenster,horizont_tage,zielgröße
SMA20 steigend,2905,0.0066579887063803935,0.011474658783138691,0.06515628967775745,SMA20 fallend,1983,0.01750021993633743,0.02442723159578386,0.08733344554817261,2.623752786479746e-06,3.9376848955752455e-12,True,20,30,fwd_return
SMA20 steigend,2905,-0.06439114011329916,-0.051851611722368074,0.0443788168296067,SMA20 fallend,1983,-0.07803749434046856,-0.05682491549940516,0.06605272627563137,1.2167074764463085e-15,2.509272484726986e-06,True,20,30,fwd_mdd
SMA20 steigend,2879,0.014722797517122011,0.024847783754150532,0.09856105764508973,SMA20 fallend,1979,0.0319634563661144,0.03623766333389322,0.10917721831259408,1.9934600681581563e-08,7.816956685346246e-08,True,20,60,fwd_return
SMA20 steigend,2879,-0.09676388520784529,-0.08364680348017539,0.06868167861942259,SMA20 fallend,1979,-0.10957098503298984,-0.0854722570507519,0.07756410026206564,3.4747412750129503e-09,1.308665690996275e-08,True,20,60,fwd_mdd
SMA20 steigend,2851,0.023332734561262395,0.029775300695551454,0.12002249930678982,SMA20 fallend,1977,0.04465459973862036,0.04749344085253715,0.13381120002213517,1.4751568363844592e-08,3.4593874387914596e-10,True,20,90,fwd_return
SMA20 steigend,2851,-0.12079426532414682,-0.09571340616199675,0.08187528600264579,SMA20 fallend,1977,-0.13142409408206845,-0.10180398254598622,0.08783670326384349,2.1796558539955985e-05,5.319379696130107e-05,True,20,90,fwd_mdd
SMA100 steigend,3087,0.006734033610687902,0.012500097206804783,0.06839554556842094,SMA100 fallend,1721,0.01845275338377091,0.02411798236397411,0.0867306414659249,1.4344031951848955e-06,2.1857001820301403e-09,True,100,30,fwd_return
SMA100 steigend,3087,-0.06324541866405411,-0.051570255177446844,0.04871262154145685,SMA100 fallend,1721,-0.08325160518233445,-0.06199219396665512,0.062467283125928925,7.137126860474537e-30,1.5186696589320424e-27,True,100,30,fwd_mdd
SMA100 steigend,3057,0.015326635785889444,0.023840493759677894,0.10133050068487418,SMA100 fallend,1721,0.03352291683322836,0.03937512207444871,0.1076905809742673,1.1157576184094192e-08,1.791387040887072e-08,True,100,60,fwd_return
SMA100 steigend,3057,-0.09411915640547049,-0.08042864439186082,0.07160692089546986,SMA100 fallend,1721,-0.11770350787590193,-0.10339616571904864,0.07308427213806243,1.0455873306774356e-26,4.989636886112129e-46,True,100,60,fwd_mdd
SMA100 steigend,3027,0.02471923335069193,0.03491914161879328,0.1225578717481984,SMA100 fallend,1721,0.046585689241591975,0.04850065138320847,0.1336045682596448,2.53854947196246e-08,1.0598188833738537e-07,True,100,90,fwd_return
SMA100 steigend,3027,-0.11807560716149278,-0.09321146064122543,0.08639135241794513,SMA100 fallend,1721,-0.1389123971457324,-0.11798435537269691,0.08099212736017324,1.2494601528855922e-16,2.764535044583138e-36,True,100,90,fwd_mdd
SMA200 steigend,2992,0.008640691389071737,0.014519517969833196,0.06350697097143017,SMA200 fallend,1716,0.016643490988770028,0.02194888212539392,0.09346243294179435,0.0016290048885360337,9.28652808310373e-06,True,200,30,fwd_return
SMA200 steigend,2992,-0.06021558350602035,-0.048393169607102715,0.04537213442691998,SMA200 fallend,1716,-0.08796071515070036,-0.07068029895594674,0.06555113152654342,3.9072064261960055e-52,1.105260616686745e-62,True,200,30,fwd_mdd
SMA200 steigend,2962,0.01606145083639716,0.027204323888095905,0.08858552976380142,SMA200 fallend,1716,0.0352916066211599,0.04110700818426516,0.1265642859609603,3.048063976069051e-08,9.299083562396729e-10,True,200,60,fwd_return
SMA200 steigend,2962,-0.09058507290542407,-0.07424093181365377,0.06420736747998332,SMA200 fallend,1716,-0.12272404293039146,-0.09256460887582352,0.08384716122490347,1.545853152377515e-41,7.836689591619331e-62,True,200,60,fwd_mdd
SMA200 steigend,2932,0.026323151665013558,0.04023324646597515,0.1023432831587734,SMA200 fallend,1716,0.049514446998423854,0.04843485711218498,0.16011725779801445,7.691164108639153e-08,4.8206113003664094e-08,True,200,90,fwd_return
SMA200 steigend,2932,-0.11355565069672754,-0.09161719166802668,0.07659709423605242,SMA200 fallend,1716,-0.14476934148696685,-0.11755561050127628,0.09630278481927369,7.811439262258126e-30,1.6034987620197035e-40,True,200,90,fwd_mdd
