label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,horizont_tage,zielgröße
Nahe am Hoch (bis -5%),2579,0.007050590389193534,0.014786230530490219,0.04351713905711144,Spürbare Korrektur (>= -10%),1404,0.018684662567109444,0.02953809108342076,0.06949948036631687,1.4221897016109271e-08,4.301615804624594e-23,True,30,fwd_return
Nahe am Hoch (bis -5%),2579,-0.040434732483557494,-0.03186747368569376,0.03651699479977369,Spürbare Korrektur (>= -10%),1404,-0.06398505107972066,-0.04686004574815905,0.0544231633021821,1.1566575963686632e-45,1.1376601830998552e-57,True,30,fwd_mdd
Nahe am Hoch (bis -5%),2549,0.01616848122318375,0.023326792079456427,0.05815171689946318,Spürbare Korrektur (>= -10%),1404,0.02943516563068484,0.04939745574064758,0.09526383315983074,2.1461512496290426e-06,1.605018342687225e-23,True,60,fwd_return
Nahe am Hoch (bis -5%),2549,-0.06214379248960369,-0.04994676171110468,0.05282907947587492,Spürbare Korrektur (>= -10%),1404,-0.09253718804183624,-0.07418121108820186,0.07045922834370896,1.732704725043334e-43,1.1448216109658014e-63,True,60,fwd_mdd
Nahe am Hoch (bis -5%),2519,0.026037208454987585,0.033531051247464916,0.06602265127072844,Spürbare Korrektur (>= -10%),1404,0.03506129718453331,0.061426462706895335,0.11955011818529984,0.008997791883037707,3.081115736117252e-14,True,90,fwd_return
Nahe am Hoch (bis -5%),2519,-0.07832064131407859,-0.05969621977310202,0.06359153566624323,Spürbare Korrektur (>= -10%),1404,-0.11326260255279894,-0.07871184571845857,0.08243922324221577,1.6781954773794527e-41,3.916574526375324e-61,True,90,fwd_mdd
