label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,sma_fenster,horizont_tage,zielgröße
SMA20 steigend,3213,0.016028222974179662,0.022877235311036692,0.060022220519643656,SMA20 fallend,1672,0.02651626158763946,0.03253104089278114,0.07850285239073898,1.8142071896452384e-06,3.296112887652942e-08,True,20,30,fwd_return
SMA20 steigend,3213,-0.0556407879570185,-0.04271982983693645,0.0427003156603605,SMA20 fallend,1672,-0.07116485806102471,-0.05649202357595362,0.05408094678853402,5.261969477862886e-24,1.1038989907059242e-25,True,20,30,fwd_mdd
SMA20 steigend,3193,0.03370577119283806,0.041897150969257835,0.0835713943302125,SMA20 fallend,1662,0.05102016859073877,0.06427651321997108,0.1085661480134782,1.4563482394503483e-08,8.416379604952729e-16,True,20,60,fwd_return
SMA20 steigend,3193,-0.08296691432290233,-0.0709830344502802,0.058850108240777355,SMA20 fallend,1662,-0.09857957082170472,-0.07598600044315917,0.07041311825206664,1.3540087193650574e-14,2.537781416342869e-13,True,20,60,fwd_mdd
SMA20 steigend,3164,0.05268675802250333,0.06338813210893757,0.09950067643564224,SMA20 fallend,1661,0.07197060732503568,0.08664009025385422,0.13572479680344338,3.383851623004038e-07,1.1859902940031356e-16,True,20,90,fwd_return
SMA20 steigend,3164,-0.10442474535055353,-0.08232840753683046,0.06711103324322129,SMA20 fallend,1661,-0.11706337762193057,-0.09379188042874453,0.08302313900567071,9.316408426483384e-08,0.0012410655822944021,True,20,90,fwd_mdd
SMA100 steigend,3743,0.017965964327535444,0.02511687715756339,0.058404962249088824,SMA100 fallend,1062,0.024554553073583556,0.029441523515616352,0.09264066533332961,0.02818799474910847,0.00037604446964401017,True,100,30,fwd_return
SMA100 steigend,3743,-0.054824735983331485,-0.04271982983693645,0.04049693888646701,SMA100 fallend,1062,-0.08468105505842297,-0.07050785928458447,0.06167796079036795,1.6883023065703277e-46,9.638838512541847e-53,True,100,30,fwd_mdd
SMA100 steigend,3713,0.03623098392863065,0.045996252098564616,0.08417896716700814,SMA100 fallend,1062,0.04974390273920635,0.055022460924296634,0.12127893596633936,0.0006832151862546554,9.923957203880992e-05,True,100,60,fwd_return
SMA100 steigend,3713,-0.08227389943064167,-0.07079650115395397,0.058913940888710464,SMA100 fallend,1062,-0.11260316196852273,-0.0969004876023628,0.0734284632855514,1.6467836434589334e-33,2.3071481950096468e-42,True,100,60,fwd_mdd
SMA100 steigend,3685,0.05478930730155199,0.06776692149865338,0.10427457842031157,SMA100 fallend,1060,0.07302518209161164,0.08036454484612543,0.14340656203473784,0.00011993392937166404,1.2052553524693548e-05,True,100,90,fwd_return
SMA100 steigend,3685,-0.10327801584850405,-0.08178088125037686,0.07209218943286036,SMA100 fallend,1060,-0.1304875310704997,-0.11315082968430112,0.0749484062303608,4.912266525838072e-25,1.8742235153014504e-36,True,100,90,fwd_mdd
SMA200 steigend,3880,0.019002886431209176,0.025409624073847836,0.05875080526969321,SMA200 fallend,825,0.020204514761019164,0.02808718533257859,0.09946374216480382,0.7378457035556311,0.006464205858221521,False,200,30,fwd_return
SMA200 steigend,3880,-0.05545602880696727,-0.04271982983693645,0.0403904478869023,SMA200 fallend,825,-0.08963794210132286,-0.06877824345869754,0.06678995430328263,1.8475919794063255e-41,4.255540990840798e-58,True,200,30,fwd_mdd
SMA200 steigend,3850,0.0391519303540411,0.04495833924988191,0.08014215808135663,SMA200 fallend,825,0.0392239099152718,0.06086222674726982,0.14364733361475465,0.9888845331085547,9.1731639216733e-05,False,200,60,fwd_return
SMA200 steigend,3850,-0.08094542443621797,-0.07079650115395397,0.05267178920926567,SMA200 fallend,825,-0.1250963410051062,-0.0969004876023628,0.09412238738941231,7.497536274608962e-36,4.553965114507898e-43,True,200,60,fwd_mdd
SMA200 steigend,3820,0.059409390684772384,0.06775689056911727,0.095178678648493,SMA200 fallend,825,0.061866168894671454,0.09023630846284547,0.17800467238964116,0.7005287516216859,2.0248337676136363e-07,False,200,90,fwd_return
SMA200 steigend,3820,-0.10094473140458649,-0.08232840753683046,0.06102415970451086,SMA200 fallend,825,-0.14452329825643861,-0.11315082968430112,0.10951798446814527,7.883242407115948e-27,1.5141126948070606e-22,True,200,90,fwd_mdd
