label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,horizont_tage,zielgröße
Überkauft (RSI > 70),247,0.008266860687571383,0.008013420963616902,0.06351603443053143,Überverkauft (RSI < 30),124,0.029290047422076994,0.01470075005274063,0.12598559701681883,0.08211440081449703,0.22140689369610156,False,30,fwd_return
Überkauft (RSI > 70),247,-0.056694624809994494,-0.04385921759862199,0.035529360986081115,Überverkauft (RSI < 30),124,-0.10461110850534032,-0.07886962641212103,0.08335305170796183,7.886661781239633e-09,6.530402655824368e-13,True,30,fwd_mdd
Überkauft (RSI > 70),247,0.009759654980911631,0.02334638531846145,0.10315243639573332,Überverkauft (RSI < 30),124,0.08286848956643875,0.05494507325259668,0.1376045359118218,4.466364162017464e-07,1.9724310280327965e-06,True,60,fwd_return
Überkauft (RSI > 70),247,-0.08996465455113377,-0.066150534199652,0.07580923864229354,Überverkauft (RSI < 30),124,-0.13132414576329368,-0.08805058558814777,0.08663115105999777,1.0182871237057252e-05,3.62556094674185e-08,True,60,fwd_mdd
Überkauft (RSI > 70),243,0.017418955918330054,0.026116198075503583,0.10191555613623147,Überverkauft (RSI < 30),124,0.08905566775475746,0.09158215953651083,0.15864017625435128,9.138505114227508e-06,4.026162880874641e-06,True,90,fwd_return
Überkauft (RSI > 70),243,-0.11219760181778525,-0.09571340616199675,0.07646238676405147,Überverkauft (RSI < 30),124,-0.15296432681531405,-0.13083522585722163,0.09409541234351153,4.4278191023626244e-05,0.00011975607595905943,True,90,fwd_mdd
