label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,sma_fenster,horizont_tage,zielgröße
Breite SMA20 steigend,2413,0.01055629731406085,0.0174791432741996,0.05577316865483499,Breite SMA20 fallend,2486,0.01307467248251942,0.01970153452793285,0.05635167236449157,0.1160158878005804,0.11865635537491769,False,20,30,fwd_return
Breite SMA20 steigend,2413,-0.051032639421862896,-0.038756789747388,0.046347824573600684,Breite SMA20 fallend,2486,-0.05151148481846578,-0.039130895527798346,0.045926327660604956,0.7165081499757856,0.39620944689776805,False,20,30,fwd_mdd
Breite SMA20 steigend,2398,0.02173287751116431,0.03395973596779595,0.07727975033974278,Breite SMA20 fallend,2471,0.025604385380711223,0.0352187548695135,0.07543744277128109,0.07707547626236534,0.25936838873472334,False,20,60,fwd_return
Breite SMA20 steigend,2398,-0.07600482864510838,-0.0570892205020376,0.06286202669200412,Breite SMA20 fallend,2471,-0.0752539732223519,-0.0569034564695777,0.0613883353488814,0.6733913900339574,0.7873024267610557,False,20,60,fwd_mdd
Breite SMA20 steigend,2382,0.03384211017508,0.046602902599162555,0.09375800160037143,Breite SMA20 fallend,2457,0.03660942479331184,0.0479454680170721,0.09270800888359362,0.3020570015322417,0.5189413731155601,False,20,90,fwd_return
Breite SMA20 steigend,2382,-0.09361831328563078,-0.0717240065815885,0.07372935220956725,Breite SMA20 fallend,2457,-0.09346320483372673,-0.0720073499468654,0.07163601511698044,0.9408605326467188,0.6927032877665197,False,20,90,fwd_mdd
Breite SMA50 steigend,2452,0.01043454629466777,0.017508624429353997,0.05459919252651457,Breite SMA50 fallend,2447,0.013236809847097152,0.0197229971674315,0.05749458737958225,0.08032956898115062,0.14991384500400481,False,50,30,fwd_return
Breite SMA50 steigend,2452,-0.05049201930865747,-0.037781919641845504,0.045685593363788,Breite SMA50 fallend,2447,-0.05206084137263301,-0.0394420642813511,0.046567819942698506,0.2340247645179896,0.07506583489738711,False,50,30,fwd_mdd
Breite SMA50 steigend,2435,0.021920968150232197,0.0343451780051127,0.07551528616968198,Breite SMA50 fallend,2434,0.02547506947481267,0.03487675497323165,0.07718431693215544,0.10444152741612654,0.4212282614547087,False,50,60,fwd_return
Breite SMA50 steigend,2435,-0.07523166662177411,-0.0568624290050836,0.06233308087220613,Breite SMA50 fallend,2434,-0.07601603890689462,-0.05729189932131,0.06190287513603788,0.6595603482762097,0.44674298204026897,False,50,60,fwd_mdd
Breite SMA50 steigend,2418,0.03375484096807748,0.046602902599162555,0.09172156419457422,Breite SMA50 fallend,2421,0.03673773551978374,0.0479781291831242,0.09470211739620359,0.2657988013423026,0.38552570265614794,False,50,90,fwd_return
Breite SMA50 steigend,2418,-0.09308452597929355,-0.0714406632163116,0.07287287173875734,Breite SMA50 fallend,2421,-0.09399402424820623,-0.0727652266488336,0.07247204086116774,0.6633723212338782,0.5006438720302915,False,50,90,fwd_mdd
Breite SMA200 steigend,2408,0.011008215156026872,0.0177419918354111,0.054743162552755686,Breite SMA200 fallend,2491,0.012632757573127013,0.0188180403382693,0.05733445656230058,0.31038819065876067,0.3844694011326255,False,200,30,fwd_return
Breite SMA200 steigend,2408,-0.049833054139821656,-0.03662529241071665,0.04534500320582403,Breite SMA200 fallend,2491,-0.05267013882576096,-0.0397747538403665,0.04684385738670969,0.03128812689985578,0.004602509670631679,True,200,30,fwd_mdd
Breite SMA200 steigend,2392,0.022835989113992258,0.03474259397259055,0.07580899999120172,Breite SMA200 fallend,2477,0.02452974993412998,0.0346047754503922,0.07690820820120943,0.4390525251470656,0.9431879856162406,False,200,60,fwd_return
Breite SMA200 steigend,2392,-0.0742555722188115,-0.0562159838711667,0.061532444382681795,Breite SMA200 fallend,2477,-0.07694502146790648,-0.057555936154791,0.06265308052125916,0.1308247147816883,0.05360845255537683,False,200,60,fwd_mdd
Breite SMA200 steigend,2377,0.03458525418902722,0.047002676272756,0.09190284401520157,Breite SMA200 fallend,2462,0.03588631760637289,0.04792271055512605,0.09450205448352501,0.6273223998363224,0.6737587157990979,False,200,90,fwd_return
Breite SMA200 steigend,2377,-0.09192785761880168,-0.0712444360287855,0.0718660983785761,Breite SMA200 fallend,2462,-0.09509561290127844,-0.0734559621776849,0.07341204989706844,0.12939101097934502,0.10416597504160602,False,200,90,fwd_mdd
