label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,horizont_tage,zielgröße,n_events
B4-Signal,145,0.01004728260080926,0.0169703898879214,0.0403518493011933,Basisrate (alle Tage),4785,0.010159313756362356,0.0168136837545822,0.051883369605137716,0.9740149647939851,0.7587173511678147,False,30,fwd_return,145
B4-Signal,145,-0.04345988484292517,-0.0357857015669516,0.032045522712859965,Basisrate (alle Tage),4785,-0.047558325283233165,-0.0363791710201917,0.041818283136492405,0.13513186941680594,0.5298197688152634,False,30,fwd_mdd,145
B4-Signal,145,0.020017284413690304,0.0246704019313708,0.05078708937513856,Basisrate (alle Tage),4755,0.019823558705899646,0.0278762232697982,0.06998636858694338,0.9644356336046052,0.3754965254978311,False,60,fwd_return,145
B4-Signal,145,-0.06294211084531517,-0.0518613182588462,0.04297280218683849,Basisrate (alle Tage),4755,-0.07136846759636035,-0.0563424553364532,0.05750612958028923,0.022783221614300925,0.2630839157311474,False,60,fwd_mdd,145
B4-Signal,145,0.0366000256776521,0.0390015496439473,0.05456420765144049,Basisrate (alle Tage),4725,0.029826797360458693,0.0352949442952867,0.08315688036817276,0.15058208685051322,0.48104873520417335,False,90,fwd_return,145
B4-Signal,145,-0.07318111368640937,-0.0627822209472409,0.04976722064386552,Basisrate (alle Tage),4725,-0.0877596444464504,-0.0690773026402556,0.06640312078029578,0.0007551477730978644,0.012077235901962515,True,90,fwd_mdd,145
