label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,sma_fenster,schwelle,bezeichnung,horizont_tage,zielgröße,n_events
B6 SMA20 fällt unter 50%,161,0.024149428004480007,0.0311876310799639,0.11597791985686154,Basisrate (alle Tage),3128,0.033223852478852345,0.0319037260334612,0.11525303703575016,0.33412878298780396,0.4226928817509239,False,20,50,fällt unter 50%,90,fwd_return,166
B6 SMA20 fällt unter 50%,161,-0.11867192962040043,-0.0909137783890714,0.08225660137457232,Basisrate (alle Tage),3128,-0.11648451339962362,-0.0912143870951704,0.07203965746950773,0.7410810735785418,0.7161254337308488,False,20,50,fällt unter 50%,90,fwd_mdd,166
B6 SMA50 verlässt oberes Quartil (75%),33,0.015685231973993793,0.0154978768761899,0.04884901321432559,Basisrate (alle Tage),3188,0.011918448621683463,0.01559546596441955,0.07039181084137199,0.6640043438601698,0.9101162173439912,False,50,75,verlässt oberes Quartil (75%),30,fwd_return,33
B6 SMA50 verlässt oberes Quartil (75%),33,-0.06032848571758944,-0.0605692952747101,0.029101231947774083,Basisrate (alle Tage),3188,-0.06415601687735042,-0.0519058677908441,0.0474562311331604,0.46120669046423957,0.7893306138436798,False,50,75,verlässt oberes Quartil (75%),30,fwd_mdd,33
B6 SMA50 verlässt oberes Quartil (75%),33,0.033322146275842734,0.0258246914933373,0.07873550402221985,Basisrate (alle Tage),3158,0.023011772119796704,0.02508993727966355,0.09596568808328855,0.4606651257632157,0.6821789927094835,False,50,75,verlässt oberes Quartil (75%),60,fwd_return,33
B6 SMA50 verlässt oberes Quartil (75%),33,-0.06819344589993381,-0.0690937227057959,0.029724207681546842,Basisrate (alle Tage),3158,-0.0944387051704199,-0.0817103547668511,0.06218032107029554,1.810661771943148e-05,0.008865939350112357,True,50,75,verlässt oberes Quartil (75%),60,fwd_mdd,33
B6 SMA50 verlässt oberes Quartil (75%),32,0.03203026169506672,0.04262040434088375,0.08468968525258899,Basisrate (alle Tage),3128,0.033223852478852345,0.0319037260334612,0.11525303703575016,0.9375365192804944,0.8704394426253932,False,50,75,verlässt oberes Quartil (75%),90,fwd_return,33
B6 SMA50 verlässt oberes Quartil (75%),32,-0.09627653449903129,-0.0909137783890714,0.036029473999214266,Basisrate (alle Tage),3128,-0.11648451339962362,-0.0912143870951704,0.07203965746950773,0.0038019625527374217,0.3937764213981796,False,50,75,verlässt oberes Quartil (75%),90,fwd_mdd,33
B6 SMA50 fällt unter 50%,103,0.019183509682874928,0.0238129645653653,0.059511963036255215,Basisrate (alle Tage),3188,0.011918448621683463,0.01559546596441955,0.07039181084137199,0.2281284468315718,0.14726756409718805,False,50,50,fällt unter 50%,30,fwd_return,103
B6 SMA50 fällt unter 50%,103,-0.05385557944088891,-0.045340311712318,0.03415466796855824,Basisrate (alle Tage),3188,-0.06415601687735042,-0.0519058677908441,0.0474562311331604,0.0036304773355074612,0.02503224184146107,True,50,50,fällt unter 50%,30,fwd_mdd,103
B6 SMA50 fällt unter 50%,103,0.02063921523591089,0.0177039359219897,0.08795989760081029,Basisrate (alle Tage),3158,0.023011772119796704,0.02508993727966355,0.09596568808328855,0.788752752516177,0.5304369662011499,False,50,50,fällt unter 50%,60,fwd_return,103
B6 SMA50 fällt unter 50%,103,-0.08736468436782309,-0.0854334318572312,0.0481720600686586,Basisrate (alle Tage),3158,-0.0944387051704199,-0.0817103547668511,0.06218032107029554,0.14941906118355375,0.8808416217547981,False,50,50,fällt unter 50%,60,fwd_mdd,103
B6 SMA50 fällt unter 50%,103,0.039394093605516795,0.0358073949040091,0.11050497217662654,Basisrate (alle Tage),3128,0.033223852478852345,0.0319037260334612,0.11525303703575016,0.5788029410318812,0.8918112115646731,False,50,50,fällt unter 50%,90,fwd_return,103
B6 SMA50 fällt unter 50%,103,-0.10394628400171663,-0.0909137783890714,0.061105253235474465,Basisrate (alle Tage),3128,-0.11648451339962362,-0.0912143870951704,0.07203965746950773,0.044080869827186085,0.07921615283517568,False,50,50,fällt unter 50%,90,fwd_mdd,103
B6 SMA200 verlässt oberes Quartil (75%),18,0.028898520291082048,0.031639458907353896,0.04742036939362517,Basisrate (alle Tage),3188,0.011918448621683463,0.01559546596441955,0.07039181084137199,0.14900827250747753,0.30218215840838536,False,200,75,verlässt oberes Quartil (75%),30,fwd_return,18
B6 SMA200 verlässt oberes Quartil (75%),18,-0.04708640945996949,-0.0398163541306453,0.02403449348818906,Basisrate (alle Tage),3188,-0.06415601687735042,-0.0519058677908441,0.0474562311331604,0.008104645819056252,0.09423114487000397,False,200,75,verlässt oberes Quartil (75%),30,fwd_mdd,18
B6 SMA200 verlässt oberes Quartil (75%),18,0.040639752333280064,0.0154807917782918,0.08577629013059138,Basisrate (alle Tage),3158,0.023011772119796704,0.02508993727966355,0.09596568808328855,0.3968797530028133,0.8731243254280026,False,200,75,verlässt oberes Quartil (75%),60,fwd_return,18
B6 SMA200 verlässt oberes Quartil (75%),18,-0.06361861605002757,-0.0702387951770702,0.019086648370139694,Basisrate (alle Tage),3158,-0.0944387051704199,-0.0817103547668511,0.06218032107029554,2.2375275917444043e-06,0.012257285085627477,True,200,75,verlässt oberes Quartil (75%),60,fwd_mdd,18
B6 SMA200 verlässt oberes Quartil (75%),18,0.037631003490356876,0.02367147117611685,0.07707663287620645,Basisrate (alle Tage),3128,0.033223852478852345,0.0319037260334612,0.11525303703575016,0.8123324511305037,0.9347698027657324,False,200,75,verlässt oberes Quartil (75%),90,fwd_return,18
B6 SMA200 verlässt oberes Quartil (75%),18,-0.07480907298481138,-0.07954791535329694,0.018664175890798017,Basisrate (alle Tage),3128,-0.11648451339962362,-0.0912143870951704,0.07203965746950773,1.5043228383201002e-08,0.004759881820191649,True,200,75,verlässt oberes Quartil (75%),90,fwd_mdd,18
B6 SMA200 fällt unter 50%,69,0.014062568419516176,0.032077710049462,0.09323843445576777,Basisrate (alle Tage),3188,0.011918448621683463,0.01559546596441955,0.07039181084137199,0.8499766725152788,0.1775909711034871,False,200,50,fällt unter 50%,30,fwd_return,69
B6 SMA200 fällt unter 50%,69,-0.07030983502799429,-0.0515917964303932,0.06577914362169462,Basisrate (alle Tage),3188,-0.06415601687735042,-0.0519058677908441,0.0474562311331604,0.4422790827825742,0.8954541974255608,False,200,50,fällt unter 50%,30,fwd_mdd,69
B6 SMA200 fällt unter 50%,69,0.030737171230786977,0.0433411839612289,0.10940256618672076,Basisrate (alle Tage),3158,0.023011772119796704,0.02508993727966355,0.09596568808328855,0.5626305909657858,0.2807575337468827,False,200,50,fällt unter 50%,60,fwd_return,69
B6 SMA200 fällt unter 50%,69,-0.09751006110308738,-0.0817103547668511,0.0751187508951164,Basisrate (alle Tage),3158,-0.0944387051704199,-0.0817103547668511,0.06218032107029554,0.7370373311253156,0.7992995807668393,False,200,50,fällt unter 50%,60,fwd_mdd,69
B6 SMA200 fällt unter 50%,69,0.06692966146151225,0.0600417766108856,0.11877024600493213,Basisrate (alle Tage),3128,0.033223852478852345,0.0319037260334612,0.11525303703575016,0.022479368840915774,0.022857927275574858,True,200,50,fällt unter 50%,90,fwd_return,69
B6 SMA200 fällt unter 50%,69,-0.10992515572506531,-0.100968756228435,0.07482756507406661,Basisrate (alle Tage),3128,-0.11648451339962362,-0.0912143870951704,0.07203965746950773,0.47339090233629744,0.3364266395987445,False,200,50,fällt unter 50%,90,fwd_mdd,69
