label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,horizont_tage,zielgröße,n_events
B5-Signal,12,0.08986360458903404,0.089171474530093,0.05902113263880779,Basisrate (alle Tage),3188,0.011918448621683463,0.01559546596441955,0.07039181084137199,0.0007913084140769809,6.646932241499267e-05,True,30,fwd_return,12
B5-Signal,12,-0.06226746406428212,-0.0491468515625829,0.03787888521811367,Basisrate (alle Tage),3188,-0.06415601687735042,-0.0519058677908441,0.0474562311331604,0.8663683501133138,0.9922572237989017,False,30,fwd_mdd,12
B5-Signal,12,0.09759093366010418,0.1154250032834942,0.08722995595139615,Basisrate (alle Tage),3158,0.023011772119796704,0.02508993727966355,0.09596568808328855,0.012975664736466379,0.004381949678530446,True,60,fwd_return,12
B5-Signal,12,-0.09986163675437336,-0.0902453188719697,0.04926603600444888,Basisrate (alle Tage),3158,-0.0944387051704199,-0.0817103547668511,0.06218032107029554,0.7109790554660187,0.4414026192352558,False,60,fwd_mdd,12
B5-Signal,12,0.13179995724612467,0.1126410774947757,0.10441455401669995,Basisrate (alle Tage),3128,0.033223852478852345,0.0319037260334612,0.11525303703575016,0.007473981355168609,0.0012870058381670609,True,90,fwd_return,12
B5-Signal,12,-0.10585912464579039,-0.0902453188719697,0.050197639556401254,Basisrate (alle Tage),3128,-0.11648451339962362,-0.0912143870951704,0.07203965746950773,0.4801965431454947,0.7313628361814356,False,90,fwd_mdd,12
