label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,sma_fenster,schwelle,bezeichnung,horizont_tage,zielgröße,n_events
B6 SMA20 fällt unter 50%,238,0.05786033064735627,0.07107464122837735,0.09348219894003447,Basisrate (alle Tage),4823,0.05934498505659857,0.0702157658728594,0.11298940281655907,0.8131219721663491,0.7806578164338778,False,20,50,fällt unter 50%,90,fwd_return,243
B6 SMA20 fällt unter 50%,238,-0.09970400842948958,-0.0823284075368304,0.05785633167081044,Basisrate (alle Tage),4823,-0.1082299831665549,-0.0857249835971316,0.07289675585052154,0.029414485344482145,0.3657526343290818,False,20,50,fällt unter 50%,90,fwd_mdd,243
B6 SMA50 verlässt oberes Quartil (75%),135,0.010108074810317383,0.0197375322070256,0.06513137492039602,Basisrate (alle Tage),4883,0.019810158058433707,0.0261621603927804,0.06681383918901332,0.09016997115356781,0.12926161625341454,False,50,75,verlässt oberes Quartil (75%),30,fwd_return,135
B6 SMA50 verlässt oberes Quartil (75%),135,-0.058265351909717995,-0.0473948076769182,0.04442226235287038,Basisrate (alle Tage),4883,-0.060381076563910056,-0.0459646913989528,0.046532646937043884,0.5864869807539046,0.8127862259129355,False,50,75,verlässt oberes Quartil (75%),30,fwd_mdd,135
B6 SMA50 verlässt oberes Quartil (75%),135,0.036176165004616304,0.0339063080710901,0.07010215383619854,Basisrate (alle Tage),4853,0.03979158426711265,0.0478049639093904,0.09315829657086175,0.5594193902067689,0.229533998815301,False,50,75,verlässt oberes Quartil (75%),60,fwd_return,135
B6 SMA50 verlässt oberes Quartil (75%),135,-0.07803292898646363,-0.0713100068930574,0.04896826075335976,Basisrate (alle Tage),4853,-0.08775944837219567,-0.0723745005252891,0.06292243984678302,0.025510821344047908,0.2642166106987762,False,50,75,verlässt oberes Quartil (75%),60,fwd_mdd,135
B6 SMA50 verlässt oberes Quartil (75%),135,0.05546010286146733,0.0736917726284163,0.09607337916209915,Basisrate (alle Tage),4823,0.05934498505659857,0.0702157658728594,0.11298940281655907,0.6454971331066798,0.6262548873106812,False,50,75,verlässt oberes Quartil (75%),90,fwd_return,135
B6 SMA50 verlässt oberes Quartil (75%),135,-0.09703936795333572,-0.0823284075368304,0.06118327158683057,Basisrate (alle Tage),4823,-0.1082299831665549,-0.0857249835971316,0.07289675585052154,0.03890346478956466,0.16085860464359436,False,50,75,verlässt oberes Quartil (75%),90,fwd_mdd,135
B6 SMA50 fällt unter 50%,156,0.018610981975977117,0.0344123043310081,0.06262678012901551,Basisrate (alle Tage),4883,0.019810158058433707,0.0261621603927804,0.06681383918901332,0.8145556029966811,0.8690234575070495,False,50,50,fällt unter 50%,30,fwd_return,160
B6 SMA50 fällt unter 50%,156,-0.0597142004454494,-0.04613432200097235,0.04262535770246218,Basisrate (alle Tage),4883,-0.060381076563910056,-0.0459646913989528,0.046532646937043884,0.8481398427914887,0.887892633911208,False,50,50,fällt unter 50%,30,fwd_mdd,160
