label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,horizont_tage,zielgröße,n_events
B5-Signal,46,0.021461517261425346,0.044413758584131297,0.07902339993247867,Basisrate (alle Tage),4785,0.010159313756362356,0.0168136837545822,0.051883369605137716,0.33816175153642886,0.01459527315798954,False,30,fwd_return,46
B5-Signal,46,-0.0655245511445646,-0.04610229219584605,0.06134973266161805,Basisrate (alle Tage),4785,-0.047558325283233165,-0.0363791710201917,0.041818283136492405,0.05357729372447292,0.024112544213162595,False,30,fwd_mdd,46
B5-Signal,46,-0.009040103237456328,0.03834781369893655,0.12633912156066304,Basisrate (alle Tage),4755,0.019823558705899646,0.0278762232697982,0.06998636858694338,0.12877642707215337,0.893162455761918,False,60,fwd_return,46
B5-Signal,46,-0.12159025307052165,-0.08101757830914436,0.09446837542184075,Basisrate (alle Tage),4755,-0.07136846759636035,-0.0563424553364532,0.05750612958028923,0.0007869426359771564,2.1498050645001268e-05,True,60,fwd_mdd,46
B5-Signal,46,0.0024711631719721893,0.024362186721415602,0.14374301913326748,Basisrate (alle Tage),4725,0.029826797360458693,0.0352949442952867,0.08315688036817276,0.2040657769546653,0.6198015062618023,False,90,fwd_return,46
B5-Signal,46,-0.15078757300369616,-0.12304229965839669,0.10425947041337981,Basisrate (alle Tage),4725,-0.0877596444464504,-0.0690773026402556,0.06640312078029578,0.00017338867233999912,1.1399775898235255e-06,True,90,fwd_mdd,46
