label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,sma_fenster,horizont_tage,zielgröße
Breite SMA20 > 50%,1662,0.007362423228606502,0.007494628988541949,0.06303714177727163,Breite SMA20 < 50%,1526,0.016880515596319055,0.0237415924486645,0.07732940309059143,0.0001541377868764657,2.8433171860400773e-09,True,20,30,fwd_return
Breite SMA20 > 50%,1662,-0.06043968433563657,-0.0509606809457103,0.03982845732114258,Breite SMA20 < 50%,1526,-0.06820355598896799,-0.0525800042180205,0.054288935486677514,5.083321398817222e-06,0.030037278949911206,True,20,30,fwd_mdd
Breite SMA20 > 50%,1642,0.016400294398872913,0.02043701110059085,0.091698422447271,Breite SMA20 < 50%,1516,0.030172752606443705,0.02983178375580355,0.09992105660857574,5.829248227798324e-05,3.118160859134901e-05,True,20,60,fwd_return
Breite SMA20 > 50%,1642,-0.08959779945506668,-0.0800164323872797,0.05798380167587708,Breite SMA20 < 50%,1516,-0.0996819552921943,-0.0832664647462581,0.06604730273775938,5.737018334701059e-06,2.4645762328610257e-05,True,20,60,fwd_mdd
Breite SMA20 > 50%,1618,0.020871759011790933,0.0225801751892128,0.11401244609479651,Breite SMA20 < 50%,1510,0.04645940693561088,0.04389469107791295,0.11514319441165201,4.964398949117204e-10,1.3686418293487173e-09,True,20,90,fwd_return
Breite SMA20 > 50%,1618,-0.1151298181058735,-0.0912143870951704,0.07260036368475523,Breite SMA20 < 50%,1510,-0.11793610080709892,-0.0912143870951704,0.07142947700157755,0.2760910363210883,0.4439907982533474,False,20,90,fwd_mdd
Breite SMA50 > 50%,1720,0.007678973345324809,0.0099158901144865,0.053567182041831814,Breite SMA50 < 50%,1468,0.016885681234310772,0.02380991043825895,0.08576970378735477,0.00037480795880646625,3.8606931088874045e-10,True,50,30,fwd_return
Breite SMA50 > 50%,1720,-0.057051790474482174,-0.050720043683322655,0.030579739006996655,Breite SMA50 < 50%,1468,-0.07247976988343582,-0.0528728341449737,0.06056669725173453,1.906208552925464e-18,1.1582800488770436e-06,True,50,30,fwd_mdd
Breite SMA50 > 50%,1690,0.014911897342182099,0.02034782477103755,0.09079555034947188,Breite SMA50 < 50%,1468,0.032336559840620054,0.02961030585022565,0.10082063771394939,4.177122719655904e-07,4.918326087661932e-07,True,50,60,fwd_return
Breite SMA50 > 50%,1690,-0.08689020329788696,-0.0783254726021266,0.05702728092002615,Breite SMA50 < 50%,1468,-0.10312873798007974,-0.0854334318572312,0.0665962359135533,3.642302421331739e-13,2.2038089067173304e-12,True,50,60,fwd_mdd
Breite SMA50 > 50%,1670,0.022633039003429837,0.0252414086327249,0.11128400821592756,Breite SMA50 < 50%,1458,0.0453546196283418,0.039528371053494146,0.11851801471263332,4.053243811866381e-08,7.898036247099353e-06,True,50,90,fwd_return
Breite SMA50 > 50%,1670,-0.11260440013586998,-0.0909137783890714,0.07373888457833276,Breite SMA50 < 50%,1458,-0.12092881322847723,-0.100968756228435,0.06980328574408062,0.0012045257437644312,0.0001022488645838147,True,50,90,fwd_mdd
Breite SMA200 > 50%,1807,0.006216760492646881,0.0112254678388632,0.06290847663498315,Breite SMA200 < 50%,1381,0.019378948584876154,0.025050615860007,0.07852256948228528,3.5997916422583323e-07,9.850518943360187e-10,True,200,30,fwd_return
Breite SMA200 > 50%,1807,-0.05742212541158829,-0.048131093034616,0.04409576135839532,Breite SMA200 < 50%,1381,-0.07296712613052361,-0.0580355089412873,0.050192511116028085,1.3147634033682884e-19,7.754102742911079e-21,True,200,30,fwd_mdd
Breite SMA200 > 50%,1777,0.008697901219243305,0.019254777339742,0.09227534348432939,Breite SMA200 < 50%,1381,0.04143012736257975,0.0416999244933784,0.09750277806680172,2.027553035169133e-21,3.00000927150389e-19,True,200,60,fwd_return
Breite SMA200 > 50%,1777,-0.08853087596180483,-0.0742409318136537,0.06672226381868016,Breite SMA200 < 50%,1381,-0.10204059691821785,-0.0884449909690555,0.05489032827536964,4.95443938479997e-10,1.1531471169184348e-23,True,200,60,fwd_mdd
Breite SMA200 > 50%,1755,0.013090624111638936,0.0263618463246746,0.10373493923573336,Breite SMA200 < 50%,1373,0.05895860541727881,0.0468194747079515,0.12383976585541953,1.110070619531097e-27,4.674020997748573e-20,True,200,90,fwd_return
Breite SMA200 > 50%,1755,-0.11466579262647116,-0.0909137783890714,0.0818991396268404,Breite SMA200 < 50%,1373,-0.1188092438853356,-0.0984160443649075,0.056951875709519414,0.09578223607383082,2.094256837929681e-09,False,200,90,fwd_mdd
