label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,horizont_tage,zielgröße,n_events
B4-Signal,116,0.025348038114656333,0.025186391058202598,0.050554971649276734,Basisrate (alle Tage),4883,0.019810158058433707,0.0261621603927804,0.06681383918901332,0.2498659626180888,0.5103765931715534,False,30,fwd_return,116
B4-Signal,116,-0.05485462468269915,-0.04420007999055525,0.040065903333468884,Basisrate (alle Tage),4883,-0.060381076563910056,-0.0459646913989528,0.046532646937043884,0.1462062828398296,0.40281203435702784,False,30,fwd_mdd,116
B4-Signal,116,0.04921471266294248,0.04375262784143895,0.060170712797847255,Basisrate (alle Tage),4853,0.03979158426711265,0.0478049639093904,0.09315829657086175,0.10337388858819735,0.5424618877528788,False,60,fwd_return,116
B4-Signal,116,-0.07438660117645222,-0.0693866852378028,0.04548471267436845,Basisrate (alle Tage),4853,-0.08775944837219567,-0.0723745005252891,0.06292243984678302,0.002414775934664655,0.07535511297146441,False,60,fwd_mdd,116
B4-Signal,116,0.0763107171746398,0.0802893108143718,0.07174568436537664,Basisrate (alle Tage),4823,0.05934498505659857,0.0702157658728594,0.11298940281655907,0.014653423719344345,0.13243500894254923,False,90,fwd_return,116
B4-Signal,116,-0.0890547735583272,-0.0799143867981101,0.04873942536638318,Basisrate (alle Tage),4823,-0.1082299831665549,-0.0857249835971316,0.07289675585052154,6.567748224981297e-05,0.01778866470878722,True,90,fwd_mdd,116
