Date,Adj Close,Close,High,Low,Open,Volume,SMA20_d,SMA100_d,SMA200_d,SMA20_w,SMA100_w,SMA200_w,fwd_return_30d,fwd_mdd_30d,fwd_return_60d,fwd_mdd_60d,fwd_return_90d,fwd_mdd_90d
2007-02-01,1445.93994140625,1445.93994140625,1446.6400146484375,1437.9000244140625,1437.9000244140625,2914890000,1425.6279846191405,,,,,,-0.04079698509262031,-0.05861562496262873,0.02519472121055566,-0.05861562496262873,0.03254634390138067,-0.05861562496262873
2007-02-02,1448.3900146484375,1448.3900146484375,1449.3299560546875,1444.489990234375,1445.93994140625,2569450000,1427.1304870605468,,,,,,-0.03198721034122365,-0.05861562496262873,0.026173912962862644,-0.05861562496262873,0.04645159702596091,-0.05861562496262873
2007-02-05,1446.989990234375,1446.989990234375,1449.3800048828125,1443.8499755859375,1448.3299560546875,2439430000,1428.9944885253906,,,,,,-0.024913820462770353,-0.05861562496262873,0.03381506025692138,-0.05861562496262873,0.052508988300909554,-0.05861562496262873
2007-02-06,1448.0,1448.0,1450.18994140625,1443.4000244140625,1446.97998046875,2608710000,1430.752490234375,,,,,,-0.008950249266229227,-0.05861562496262873,0.03756216481245689,-0.05861562496262873,0.0586395263671875,-0.05861562496262873
2007-02-07,1450.02001953125,1450.02001953125,1452.989990234375,1446.43994140625,1447.4100341796875,2618820000,1432.6479919433593,,,,,,-0.010675701204286958,-0.05861562496262873,0.038344281345792375,-0.05861562496262873,0.05588200728640258,-0.05861562496262873
2007-02-08,1448.31005859375,1448.31005859375,1450.449951171875,1442.81005859375,1449.989990234375,2816180000,1434.32099609375,,,,,,-0.008423661197266896,-0.05861562496262873,0.04223537737105376,-0.05861562496262873,0.05895829561595067,-0.05861562496262873
2007-02-09,1438.06005859375,1438.06005859375,1452.449951171875,1433.43994140625,1448.25,2951810000,1435.0330017089843,,,,,,-0.00038945424455893995,-0.05861562496262873,0.04844019670325461,-0.05861562496262873,0.05200054530385079,-0.05861562496262873
2007-02-12,1433.3699951171875,1433.3699951171875,1439.1099853515625,1431.43994140625,1438.0,2395680000,1435.1650024414062,,,,,,-0.0033208521050671624,-0.05861562496262873,0.0552613499705803,-0.05861562496262873,0.061965819426686775,-0.05861562496262873
2007-02-13,1444.260009765625,1444.260009765625,1444.4100341796875,1433.219970703125,1433.219970703125,2652150000,1435.7830017089843,,,,,,-0.018715486902709078,-0.05861562496262873,0.032687992894826046,-0.05861562496262873,0.0403667265131753,-0.05861562496262873
2007-02-14,1455.300048828125,1455.300048828125,1457.6500244140625,1443.9100341796875,1443.9100341796875,2699290000,1437.0170043945313,,,,,,-0.02251770661152519,-0.05861562496262873,0.034735054670353094,-0.05861562496262873,0.029162330778745416,-0.05861562496262873
2007-02-15,1456.81005859375,1456.81005859375,1457.969970703125,1453.18994140625,1455.1500244140625,2490920000,1438.5390075683595,,,,,,-0.024677254958611394,-0.05861562496262873,0.03180920226830675,-0.05861562496262873,0.024766410584448728,-0.05861562496262873
2007-02-16,1455.5400390625,1455.5400390625,1456.77001953125,1451.5699462890625,1456.77001953125,2399450000,1439.7910095214843,,,,,,-0.021291059952109115,-0.05861562496262873,0.03136286266171884,-0.05861562496262873,0.03490108509177969,-0.05861562496262873
2007-02-20,1459.6800537109375,1459.6800537109375,1460.530029296875,1449.199951171875,1455.530029296875,2337860000,1441.6275146484375,,,,,,-0.015010162072151223,-0.05861562496262873,0.03730951916418035,-0.05861562496262873,0.03153424417189288,-0.05861562496262873
2007-02-21,1457.6300048828125,1457.6300048828125,1459.5999755859375,1452.02001953125,1459.5999755859375,2606980000,1443.1095153808594,,,,,,-0.01252719119698209,-0.057291637442890675,0.037814805494223336,-0.057291637442890675,0.031365964305050564,-0.057291637442890675
2007-02-22,1456.3800048828125,1456.3800048828125,1461.5699462890625,1450.510009765625,1457.2900390625,1950770000,1443.9220153808594,,,,,,-0.008665317482302926,-0.05648251794849657,0.0455718939388543,-0.05648251794849657,0.04329230600306011,-0.05648251794849657
2007-02-23,1451.18994140625,1451.18994140625,1456.219970703125,1448.3599853515625,1456.219970703125,2579950000,1445.2865112304687,,,,,,-0.004534179756173984,-0.053108103970441856,0.05093064117304058,-0.053108103970441856,0.050772164007379494,-0.053108103970441856
2007-02-26,1449.3699951171875,1449.3699951171875,1456.949951171875,1445.47998046875,1451.0400390625,2822170000,1446.6460083007812,,,,,,-0.0006761423736185712,-0.05191910985704906,0.05157413238291597,-0.05191910985704906,0.05245729493022089,-0.05191910985704906
2007-02-27,1399.0400390625,1399.0400390625,1449.25,1389.4200439453125,1449.25,4065230000,1445.5670104980468,,,,,,0.0284694897519715,-0.023243877980356764,0.08808896585758785,-0.023243877980356764,0.09392147377840687,-0.031484349664599676
2007-02-28,1406.8199462890625,1406.8199462890625,1415.8900146484375,1396.6500244140625,1398.6400146484375,3925250000,1444.4670104980469,,,,,,0.02912960016465549,-0.023243877980356764,0.07157281480275057,-0.023243877980356764,0.08887422276509627,-0.031484349664599676
2007-03-01,1403.1700439453125,1403.1700439453125,1409.4599609375,1380.8699951171875,1406.800048828125,3874910000,1442.7135131835937,,,,,,0.035405496187004726,-0.020703156366169706,0.08021831495700349,-0.020703156366169706,0.07622023548276613,-0.031484349664599676
2007-03-02,1387.1700439453125,1387.1700439453125,1403.4000244140625,1386.8699951171875,1403.1600341796875,3312260000,1439.7750183105468,,,,,,0.05850754380374634,-0.020368281609082217,0.09439357631587675,-0.020368281609082217,0.09486217381544049,-0.031484349664599676
2007-03-05,1374.1199951171875,1374.1199951171875,1391.8599853515625,1373.969970703125,1387.1099853515625,3480520000,1436.0615173339843,,,,,,0.07085260799458748,-0.020368281609082217,0.11360724384062926,-0.020368281609082217,0.12632081380919313,-0.031484349664599676
2007-03-06,1395.4100341796875,1395.4100341796875,1397.9000244140625,1374.06005859375,1374.06005859375,3358160000,1433.48251953125,,,,,,0.055245385895215326,-0.020368281609082217,0.09689622234727957,-0.020368281609082217,0.11257620482330855,-0.031484349664599676
2007-03-07,1391.969970703125,1391.969970703125,1401.1600341796875,1390.6400146484375,1395.02001953125,3141350000,1430.6810180664063,,,,,,0.05658168740942093,-0.020368281609082217,0.10371631440027551,-0.020368281609082217,0.1131849480549798,-0.031484349664599676
2007-03-08,1401.8900146484375,1401.8900146484375,1407.9300537109375,1391.8800048828125,1391.8800048828125,3014850000,1428.2745178222656,,,,,,0.05882056372174049,-0.020368281609082217,0.09793210425065291,-0.020368281609082217,0.1052008209829034,-0.031484349664599676
2007-03-09,1402.8399658203125,1402.8399658203125,1410.1500244140625,1397.300048828125,1401.8900146484375,2623050000,1426.0010131835938,,,,,,0.05566571369027229,-0.020368281609082217,0.09132188166356525,-0.020368281609082217,0.10217136780900571,-0.031484349664599676
2007-03-12,1406.5999755859375,1406.5999755859375,1409.3399658203125,1398.4000244140625,1402.800048828125,2664000000,1424.4280090332031,,,,,,0.05247409346996723,-0.020368281609082217,0.07875730927034041,-0.020368281609082217,0.10413762477688926,-0.031484349664599676
2007-03-13,1377.949951171875,1377.949951171875,1406.22998046875,1377.7099609375,1406.22998046875,3485570000,1421.6570068359374,,,,,,0.08524989799051497,-0.014100883152173949,0.08183898075205476,-0.031484349664599676,0.11332053408853127,-0.031484349664599676
2007-03-14,1387.1700439453125,1387.1700439453125,1388.0899658203125,1363.97998046875,1377.8599853515625,3758350000,1418.802508544922,,,,,,0.07719310009761782,-0.014100883152173949,0.08686750447499603,-0.031484349664599676,0.11130567807290181,-0.031484349664599676
2007-03-15,1392.280029296875,1392.280029296875,1395.72998046875,1385.1600341796875,1387.1099853515625,2821900000,1415.6515075683594,,,,,,0.07311023274792872,-0.014100883152173949,0.08391987485399666,-0.031484349664599676,0.08529893934167876,-0.031484349664599676
2007-03-16,1386.949951171875,1386.949951171875,1397.510009765625,1383.6300048828125,1392.280029296875,3393640000,1412.1585021972655,,,,,,0.06879847673284045,-0.014100883152173949,0.0764627798851143,-0.031484349664599676,0.09455280959318935,-0.031484349664599676
2007-03-19,1402.06005859375,1402.06005859375,1403.199951171875,1386.949951171875,1386.949951171875,2777180000,1409.4845031738282,,,,,,0.06008301122197768,-0.014100883152173949,0.08103075517714409,-0.031484349664599676,0.057486820975970465,-0.045342109786729035
2007-03-20,1410.93994140625,1410.93994140625,1411.530029296875,1400.699951171875,1402.0400390625,2795940000,1407.0474975585937,,,,,,0.060229425821176186,-0.014100883152173949,0.07940099079285923,-0.031484349664599676,0.03402696908400982,-0.06060860196916862
2007-03-21,1435.0400390625,1435.0400390625,1437.77001953125,1409.75,1410.9200439453125,3184770000,1405.9179992675781,,,,,,0.046932471396363695,-0.014100883152173949,0.06820018428275021,-0.031484349664599676,0.02708634885377892,-0.06060860196916862
2007-03-22,1434.5400390625,1434.5400390625,1437.6600341796875,1429.8800048828125,1435.0400390625,3129970000,1404.8260009765625,,,,,,0.04954895236046508,-0.014100883152173949,0.06727592617679479,-0.031484349664599676,0.014450611279067216,-0.06297804317293842
2007-03-23,1436.1099853515625,1436.1099853515625,1438.8900146484375,1433.2099609375,1434.5400390625,2619020000,1404.072003173828,,,,,,0.051089398350800064,-0.014100883152173949,0.06795438149984201,-0.031484349664599676,0.020680918275849836,-0.06297804317293842
2007-03-26,1437.5,1437.5,1437.6500244140625,1423.280029296875,1436.1099853515625,2754660000,1403.4785034179688,,,,,,0.048848675271739195,-0.014100883152173949,0.052410411005434865,-0.031484349664599676,0.02413909646739132,-0.06297804317293842
2007-03-27,1428.6099853515625,1428.6099853515625,1437.489990234375,1425.5400390625,1437.489990234375,2673040000,1404.9570007324219,,,,,,0.058777393105271525,-0.00872667775248992,0.06550420129652013,-0.031484349664599676,0.0031149671973575987,-0.07727863397698198
2007-03-28,1417.22998046875,1417.22998046875,1428.3499755859375,1414.0699462890625,1428.3499755859375,3000440000,1405.4775024414062,,,,,,0.052383869419570184,-0.013956277330703482,0.060209055199902606,-0.031484349664599676,0.035590598683129304,-0.07727863397698198
2007-03-29,1422.530029296875,1422.530029296875,1426.239990234375,1413.27001953125,1417.1700439453125,2854710000,1406.4455017089845,,,,,,0.058571660754497934,-0.013956277330703482,0.05287056117520028,-0.031484349664599676,0.038087021380775354,-0.07727863397698198
2007-03-30,1420.8599853515625,1420.8599853515625,1429.219970703125,1408.9000244140625,1422.52001953125,2903960000,1408.1299987792968,,,,,,0.057915656652220315,-0.013956277330703482,0.05069467086093815,-0.031484349664599676,0.05393212960660021,-0.07727863397698198
2007-04-02,1424.550048828125,1424.550048828125,1425.489990234375,1416.3699951171875,1420.8299560546875,2875880000,1410.6515014648437,,,,,,0.05379936818728903,-0.013956277330703482,0.05741456192393524,-0.031484349664599676,0.020034337870870278,-0.07727863397698198
2007-04-03,1437.77001953125,1437.77001953125,1440.5699462890625,1424.27001953125,1424.27001953125,2921760000,1412.7695007324219,,,,,,0.05311697564961482,-0.013956277330703482,0.04725369181672057,-0.031484349664599676,0.011037923243358172,-0.07727863397698198
2007-04-04,1439.3699951171875,1439.3699951171875,1440.1600341796875,1435.0799560546875,1437.75,2616320000,1415.139501953125,,,,,,0.05098064092744847,-0.013956277330703482,0.0444499890131036,-0.031484349664599676,0.009413874732759009,-0.07727863397698198
2007-04-05,1443.760009765625,1443.760009765625,1444.8800048828125,1436.6700439453125,1438.93994140625,2357230000,1417.2330017089844,,,,,,0.05471130222480536,-0.013956277330703482,0.0524117882705426,-0.031484349664599676,-0.011927169741957622,-0.08147675623452044
2007-04-09,1444.6099853515625,1444.6099853515625,1448.0999755859375,1443.280029296875,1443.77001953125,2349410000,1419.3215026855469,,,,,,0.055717453880665735,-0.013956277330703482,0.05555825487811017,-0.031484349664599676,-0.026242400761518847,-0.09425142878970882
2007-04-10,1448.3900146484375,1448.3900146484375,1448.72998046875,1443.989990234375,1444.5799560546875,2510110000,1421.4110046386718,,,,,,0.052285627284672787,-0.013956277330703482,0.053169387379625954,-0.031484349664599676,-0.02562845279363346,-0.09425142878970882
2007-04-11,1438.8699951171875,1438.8699951171875,1448.3900146484375,1436.1500244140625,1448.22998046875,2950190000,1424.4570068359376,,,,,,0.057969124703927344,-0.013956277330703482,0.06364018055821963,-0.031484349664599676,0.00491354070420158,-0.09425142878970882
2007-04-12,1447.800048828125,1447.800048828125,1448.02001953125,1433.9100341796875,1438.8699951171875,2770570000,1427.488507080078,,,,,,0.04124185586665119,-0.013956277330703482,0.058053546016830104,-0.031484349664599676,-0.0015540820031200164,-0.09425142878970882
2007-04-13,1452.8499755859375,1452.8499755859375,1453.1099853515625,1444.1500244140625,1447.800048828125,2690020000,1430.5170043945313,,,,,,0.04328045286124804,-0.013956277330703482,0.03941908696261143,-0.031484349664599676,-0.003943958815457949,-0.09425142878970882
2007-04-16,1468.3299560546875,1468.3299560546875,1468.6199951171875,1452.8399658203125,1452.8399658203125,2870140000,1434.586004638672,,,,,,0.03390248158569942,-0.013956277330703482,0.03434517800511272,-0.031484349664599676,-0.002901261905104313,-0.09425142878970882
2007-04-17,1471.47998046875,1471.47998046875,1474.3499755859375,1467.1500244140625,1468.469970703125,2920570000,1438.0570007324218,,,,,,0.039925789531492395,-0.013956277330703482,0.05179817035556589,-0.031484349664599676,-0.006102686130931456,-0.09425142878970882
2007-04-18,1472.5,1472.5,1476.5699462890625,1466.4100341796875,1471.469970703125,2971330000,1441.1350036621093,,,,,,0.039470285308786046,-0.013956277330703482,0.05432937181663844,-0.031484349664599676,0.004665531488752039,-0.09425142878970882
2007-04-19,1470.72998046875,1470.72998046875,1474.22998046875,1464.469970703125,1472.47998046875,2913610000,1442.919500732422,,,,,,0.04461049018029217,-0.013956277330703482,0.053572062927137676,-0.031484349664599676,-0.0026789019456816554,-0.09425142878970882
2007-04-20,1484.3499755859375,1484.3499755859375,1484.739990234375,1470.68994140625,1470.68994140625,3329940000,1445.4099975585937,,,,,,0.036938780629114154,-0.013956277330703482,0.043803698993280626,-0.031484349664599676,-0.03502542600430347,-0.09425142878970882
2007-04-23,1480.9300537109375,1480.9300537109375,1487.3199462890625,1480.18994140625,1484.3299560546875,2575020000,1447.6510009765625,,,,,,0.03377600267858494,-0.013956277330703482,0.04405339068573544,-0.031484349664599676,-0.011594095144661032,-0.09425142878970882
2007-04-24,1480.4100341796875,1480.4100341796875,1483.8199462890625,1473.739990234375,1480.9300537109375,3119750000,1449.7965026855468,,,,,,0.024972791219704638,-0.01416341692810108,0.04908769881127384,-0.031484349664599676,-0.015380887055299608,-0.09425142878970882
2007-04-25,1495.4200439453125,1495.4200439453125,1496.5899658203125,1480.280029296875,1480.280029296875,3252590000,1453.1370056152343,,,,,,-0.0031429786307982654,-0.031484349664599676,0.025865596624328413,-0.031484349664599676,-0.014330457718354062,-0.09425142878970882
2007-04-26,1494.25,1494.25,1498.02001953125,1491.1700439453125,1495.27001953125,3211800000,1456.9880065917969,,,,,,0.00898112360402381,-0.031484349664599676,0.03166802495503607,-0.031484349664599676,-0.003232361421908969,-0.09425142878970882
2007-04-27,1494.0699462890625,1494.0699462890625,1497.3199462890625,1488.6700439453125,1494.2099609375,2732810000,1460.5650024414062,,,,,,0.010073188919639264,-0.031484349664599676,0.011358298729980731,-0.031484349664599676,-0.014577568661131912,-0.09425142878970882
2007-04-30,1482.3699951171875,1482.3699951171875,1497.1600341796875,1482.2900390625,1494.0699462890625,3093420000,1463.6405029296875,,,,,,0.007170952540746844,-0.031484349664599676,0.024096528411114537,-0.031484349664599676,-0.0025769182468918794,-0.09425142878970882
2007-05-01,1486.300048828125,1486.300048828125,1487.27001953125,1476.699951171875,1482.3699951171875,3400350000,1466.7280029296876,,,,,,0.019760475107529096,-0.031484349664599676,-0.0024490442904226972,-0.045342109786729035,-0.022034581796469555,-0.09425142878970882
2007-05-02,1495.9200439453125,1495.9200439453125,1499.0999755859375,1486.1300048828125,1486.1300048828125,3189800000,1469.6355041503907,,,,,,0.01808246828919513,-0.031484349664599676,-0.024713949734862295,-0.06060860196916862,-0.02956046544895019,-0.09425142878970882
2007-05-03,1502.3900146484375,1502.3900146484375,1503.3399658203125,1495.56005859375,1495.56005859375,3007970000,1472.7865051269532,,,,,,0.020314312018635095,-0.031484349664599676,-0.01895644951781339,-0.06060860196916862,-0.020567245597204797,-0.09425142878970882
2007-05-04,1505.6199951171875,1505.6199951171875,1510.3399658203125,1501.800048828125,1502.3499755859375,2761930000,1475.8795043945313,,,,,,0.01689008766714628,-0.031484349664599676,-0.03344135688236427,-0.06297804317293842,-0.0226218678244815,-0.09425142878970882
2007-05-07,1509.47998046875,1509.47998046875,1511.0,1505.5400390625,1505.5699462890625,2545090000,1479.1230041503907,,,,,,0.016045241418573664,-0.031484349664599676,-0.028930441238073867,-0.06297804317293842,-0.01691312877759865,-0.09425142878970882
2007-05-08,1507.719970703125,1507.719970703125,1509.3599853515625,1500.6600341796875,1509.3599853515625,2795720000,1482.089501953125,,,,,,0.0033958528219266704,-0.031484349664599676,-0.023558764373655672,-0.06297804317293842,-0.01556653168968758,-0.09425142878970882
2007-05-09,1512.5799560546875,1512.5799560546875,1513.800048828125,1503.77001953125,1507.3199462890625,2935550000,1485.775,,,,,,0.006353373461743139,-0.031484349664599676,-0.0525723596578338,-0.07727863397698198,-0.02375407098104232,-0.09425142878970882
2007-05-10,1491.469970703125,1491.469970703125,1512.3299560546875,1491.4200439453125,1512.3299560546875,3031240000,1487.95849609375,,,,,,0.007435676284784254,-0.031484349664599676,-0.015957362350776938,-0.07727863397698198,0.018981313167441005,-0.09425142878970882
2007-05-11,1505.8499755859375,1505.8499755859375,1506.239990234375,1491.469970703125,1491.469970703125,2720780000,1490.60849609375,,,,,,-0.005385652942224151,-0.031484349664599676,-0.019351207039797536,-0.07727863397698198,0.015393335383173223,-0.09425142878970882
2007-05-14,1503.1500244140625,1503.1500244140625,1510.9000244140625,1498.3399658203125,1505.760009765625,2776130000,1492.3494995117187,,,,,,-0.006825672487098866,-0.031484349664599676,-0.003765448616410594,-0.07727863397698198,0.010378189357391987,-0.09425142878970882
2007-05-15,1501.18994140625,1501.18994140625,1514.8299560546875,1500.4300537109375,1503.1099853515625,3071020000,1493.8349975585938,,,,,,0.003430628111748657,-0.031484349664599676,-0.032041232264639063,-0.07727863397698198,0.016360393789171868,-0.09425142878970882
2007-05-16,1514.1400146484375,1514.1400146484375,1514.1500244140625,1500.75,1500.75,2915350000,1495.9169982910157,,,,,,-0.005567552293302858,-0.031484349664599676,-0.03995667468972297,-0.07727863397698198,0.00237096027156114,-0.09425142878970882
2007-05-17,1512.75,1512.75,1517.1400146484375,1509.2900390625,1514.010009765625,2868640000,1498.017999267578,,,,,,-0.00621386508944799,-0.031484349664599676,-0.039550458472773053,-0.07727863397698198,0.002948247190547093,-0.09425142878970882
2007-05-18,1522.75,1522.75,1522.75,1512.739990234375,1512.739990234375,2959050000,1499.9380004882812,,,1446.4739929199218,,,-0.002180230693851537,-0.031484349664599676,-0.06318171790346416,-0.08147675623452044,0.0017534355247497135,-0.09425142878970882
2007-05-21,1525.0999755859375,1525.0999755859375,1529.8699951171875,1522.7099609375,1522.75,3465360000,1502.1464965820312,,,1446.4739929199218,,,-0.000150796978841794,-0.031484349664599676,-0.0776342707425286,-0.09425142878970882,0.004117782045378604,-0.09425142878970882
2007-05-22,1524.1199951171875,1524.1199951171875,1529.239990234375,1522.050048828125,1525.0999755859375,2860500000,1504.3319946289062,,,1446.4739929199218,,,0.0008398481097129373,-0.031484349664599676,-0.07404271051326283,-0.09425142878970882,0.001725589121091664,-0.09425142878970882
2007-05-23,1522.280029296875,1522.280029296875,1532.4300537109375,1521.9000244140625,1524.0899658203125,3084260000,1505.6749938964845,,,1446.4739929199218,,,0.005360322642571802,-0.031484349664599676,-0.05014851828929645,-0.09425142878970882,0.016265082172208123,-0.09425142878970882
2007-05-24,1507.510009765625,1507.510009765625,1529.31005859375,1505.1800537109375,1522.0999755859375,3365530000,1506.3379943847656,,,1446.4739929199218,,,0.016145807100873988,-0.031484349664599676,-0.041100862041462016,-0.09425142878970882,0.025950073209311197,-0.09425142878970882
2007-05-25,1515.72998046875,1515.72998046875,1517.4100341796875,1507.5,1507.5,2316250000,1507.42099609375,1448.2611999511719,,1451.7749938964844,,,-0.003701177270259981,-0.031484349664599676,-0.045265308620698,-0.09425142878970882,0.015741580399553534,-0.09425142878970882
2007-05-29,1518.1099853515625,1518.1099853515625,1521.800048828125,1512.02001953125,1515.550048828125,2571790000,1509.2079956054688,1449.276300048828,,1451.7749938964844,,,0.0004281800530492319,-0.031484349664599676,-0.03559691958022759,-0.09425142878970882,0.016289979452986048,-0.09425142878970882
2007-05-30,1530.22998046875,1530.22998046875,1530.22998046875,1510.06005859375,1517.5999755859375,2980210000,1511.4044921875,1450.3952001953126,,1451.7749938964844,,,0.011416565435329762,-0.031484349664599676,-0.044261307995026034,-0.09425142878970882,0.017879655803882066,-0.09425142878970882
2007-05-31,1530.6199951171875,1530.6199951171875,1535.56005859375,1528.260009765625,1530.18994140625,3335530000,1513.1394897460937,1451.6043005371093,,1451.7749938964844,,,0.014294864141727981,-0.031484349664599676,-0.03348316379211824,-0.09425142878970882,0.014347101832952847,-0.09425142878970882
2007-06-01,1536.3399658203125,1536.3399658203125,1540.56005859375,1530.6199951171875,1530.6199951171875,2927020000,1514.8369873046875,1452.8393005371095,,1457.0554931640625,,,0.008578865358032983,-0.031484349664599676,-0.04526988056362713,-0.09425142878970882,0.018752398059479702,-0.09425142878970882
2007-06-04,1539.1800537109375,1539.1800537109375,1540.530029296875,1532.31005859375,1536.280029296875,2738930000,1516.514990234375,1454.1100012207032,,1457.0554931640625,,,0.006620369970155249,-0.031484349664599676,-0.06940063191556678,-0.09425142878970882,0.015131379162584668,-0.09425142878970882
2007-06-05,1530.949951171875,1530.949951171875,1539.1199951171875,1525.6199951171875,1539.1199951171875,2939450000,1517.5884887695313,1455.2710009765624,,1457.0554931640625,,,0.00994160048262005,-0.02660881386366043,-0.043887745223035624,-0.09425142878970882,0.015323873252587328,-0.09425142878970882
2007-06-06,1517.3800048828125,1517.3800048828125,1530.5699462890625,1514.1300048828125,1530.5699462890625,2964190000,1518.0714904785157,1456.2066015625,,1457.0554931640625,,,0.023527363651158817,-0.02660881386366043,-0.03937048731506698,-0.09425142878970882,0.029274172456716263,-0.09425142878970882
2007-06-07,1490.719970703125,1490.719970703125,1517.3599853515625,1490.3699951171875,1517.3599853515625,3538470000,1516.9784912109376,1456.8065014648437,,1457.0554931640625,,,0.029100036046576516,-0.02660881386366043,-0.011222751957135846,-0.09425142878970882,0.038900659663815285,-0.09425142878970882
2007-06-08,1507.6700439453125,1507.6700439453125,1507.760009765625,1487.4100341796875,1490.7099609375,2993460000,1517.7884948730468,1457.5642016601562,,1460.913995361328,,,0.02248496113581977,-0.02660881386366043,-0.012104770585109503,-0.09425142878970882,0.020468659887150853,-0.09425142878970882
