Date,Adj Close,Close,High,Low,Open,Volume,SMA20_d,SMA100_d,SMA200_d,SMA20_w,SMA100_w,SMA200_w,SMA20_m,SMA50_m,SMA75_m,fwd_return_30d,fwd_mdd_30d,fwd_return_60d,fwd_mdd_60d,fwd_return_90d,fwd_mdd_90d
2007-01-03,787.4199829101562,787.4199829101562,796.6199951171875,779.3099975585938,788.3099975585938,3429160000,,,,,,,,,,0.03557188079238882,-0.02052223150172028,0.016877955031548098,-0.08364680348017539,0.04433470693830577,-0.08364680348017539
2007-01-04,789.9500122070312,789.9500122070312,791.8300170898438,779.7000122070312,786.4199829101562,3004460000,,,,,,,,,,0.035698476829240766,-0.02052223150172028,0.01679847875312901,-0.08364680348017539,0.030672802195488513,-0.08364680348017539
2007-01-05,775.8699951171875,775.8699951171875,787.7000122070312,774.5499877929688,787.7000122070312,2919400000,,,,,,,,,,0.06475310367787412,-0.02052223150172028,0.04627066988025508,-0.08364680348017539,0.05713588277524262,-0.08364680348017539
2007-01-08,776.989990234375,776.989990234375,778.8300170898438,769.27001953125,776.2000122070312,2763340000,,,,,,,,,,0.06478851399396279,-0.02052223150172028,0.0435011881977696,-0.08364680348017539,0.049743271985272175,-0.08364680348017539
2007-01-09,778.3300170898438,778.3300170898438,778.739990234375,768.6900024414062,777.0999755859375,3038380000,,,,,,,,,,0.06566621385445393,-0.02052223150172028,0.044993714397695284,-0.08364680348017539,0.0582400203761575,-0.08364680348017539
2007-01-10,778.8699951171875,778.8699951171875,779.4500122070312,773.1400146484375,775.780029296875,2764660000,,,,,,,,,,0.06133246861571884,-0.02052223150172028,0.042073798883881075,-0.08364680348017539,0.07033269947526088,-0.08364680348017539
2007-01-11,788.4500122070312,788.4500122070312,791.0,779.5,779.5,2857870000,,,,,,,,,,0.04469527514589178,-0.02052223150172028,0.03305218739948601,-0.08364680348017539,0.06527994153877947,-0.08364680348017539
2007-01-12,794.260009765625,794.260009765625,794.27001953125,787.8699951171875,788.1099853515625,2686480000,,,,,,,,,,-0.0020144997877532544,-0.044343206487045705,0.01760126444346022,-0.08364680348017539,0.05323189854943711,-0.08364680348017539
2007-01-16,791.47998046875,791.47998046875,799.2999877929688,789.6300048828125,794.280029296875,2599530000,,,,,,,,,,0.0022994988744262645,-0.044343206487045705,0.029779663296422898,-0.08364680348017539,0.04083490185699623,-0.08364680348017539
2007-01-17,788.77001953125,788.77001953125,793.5700073242188,788.5399780273438,789.8099975585938,2690270000,,,,,,,,,,0.0028652328431144625,-0.04630832010931929,0.03880723733611657,-0.08364680348017539,0.0521824766729746,-0.08364680348017539
2007-01-18,778.2100219726562,778.2100219726562,788.1900024414062,776.8699951171875,788.1300048828125,2822430000,,,,,,,,,,-0.0035594755310762727,-0.06510416647503647,0.06840053323114392,-0.08364680348017539,0.07622621869331714,-0.08364680348017539
2007-01-19,785.1599731445312,785.1599731445312,785.4500122070312,775.1699829101562,778.1300048828125,2777480000,,,,,,,,,,-0.03196797652001182,-0.08364680348017539,0.05578487228877416,-0.08364680348017539,0.07411228849116935,-0.08364680348017539
2007-01-22,777.9600219726562,777.9600219726562,785.0399780273438,775.8300170898438,784.9600219726562,2540120000,,,,,,,,,,0.0011825580803284108,-0.08364680348017539,0.059668853924460086,-0.08364680348017539,0.08897625681022192,-0.08364680348017539
2007-01-23,785.3800048828125,785.3800048828125,788.6900024414062,776.8200073242188,777.5900268554688,2975070000,,,,,,,,,,-0.012070565089271068,-0.08364680348017539,0.043214752387884525,-0.08364680348017539,0.08667142899108504,-0.08364680348017539
2007-01-24,794.030029296875,794.030029296875,794.0599975585938,786.5900268554688,786.5900268554688,2783180000,,,,,,,,,,-0.016233661414357115,-0.08364680348017539,0.043864784415684976,-0.08364680348017539,0.07689885181378253,-0.08364680348017539
2007-01-25,784.1900024414062,784.1900024414062,794.6400146484375,782.0900268554688,793.9199829101562,2994330000,,,,,,,,,,0.001185927738030168,-0.08364680348017539,0.05529270357511651,-0.08364680348017539,0.08168938313311425,-0.08364680348017539
2007-01-26,788.1400146484375,788.1400146484375,789.0700073242188,778.3400268554688,784.22998046875,2626620000,,,,,,,,,,0.0010911580881298732,-0.08364680348017539,0.04849388432609092,-0.08364680348017539,0.06733576057281065,-0.08364680348017539
2007-01-29,793.0999755859375,793.0999755859375,795.1300048828125,787.2000122070312,787.3699951171875,2730480000,,,,,,,,,,-0.030235759938125994,-0.08364680348017539,0.049136342123186294,-0.08364680348017539,0.04062543529203522,-0.08364680348017539
2007-01-30,797.969970703125,797.969970703125,798.239990234375,791.8400268554688,793.5999755859375,2706250000,,,,,,,,,,-0.027933354444031444,-0.08364680348017539,0.04490146046256904,-0.08364680348017539,0.04679377448573274,-0.08364680348017539
2007-01-31,800.3400268554688,800.3400268554688,803.4600219726562,793.22998046875,797.030029296875,2976690000,786.7435028076172,,,,,,,,,-0.02090366711963476,-0.08364680348017539,0.03668438959240583,-0.08364680348017539,0.041032517078197994,-0.08364680348017539
2007-02-01,807.77001953125,807.77001953125,807.77001953125,801.9199829101562,802.02001953125,2914890000,787.7610046386719,,,,,,,,,-0.03590130767273181,-0.08364680348017539,0.008418222549179122,-0.08364680348017539,0.017269706518657557,-0.08364680348017539
2007-02-02,809.4199829101562,809.4199829101562,810.3499755859375,806.77001953125,807.9500122070312,2569450000,788.7345031738281,,,,,,,,,-0.027637068011045818,-0.08364680348017539,0.008438162182860198,-0.08364680348017539,0.02856365744031031,-0.08364680348017539
2007-02-05,806.6900024414062,806.6900024414062,810.489990234375,805.3599853515625,809.2000122070312,2439430000,790.275503540039,,,,,,,,,-0.016226836598758454,-0.08364680348017539,0.026986846825129973,-0.08364680348017539,0.03772204016869729,-0.08364680348017539
2007-02-06,810.4099731445312,810.4099731445312,810.4099731445312,804.2999877929688,807.2000122070312,2608710000,791.9465026855469,,,,,,,,,-0.0036277964719493294,-0.08364680348017539,0.022778621419265344,-0.08364680348017539,0.046618416047228495,-0.08364680348017539
2007-02-07,816.2000122070312,816.2000122070312,816.2000122070312,809.4099731445312,811.1599731445312,2618820000,793.8400024414062,,,,,,,,,-0.00998532748366976,-0.08364680348017539,0.020436158326778253,-0.08364680348017539,0.03685373271253267,-0.08364680348017539
2007-02-08,816.3900146484375,816.3900146484375,816.9000244140625,812.3900146484375,815.0499877929688,2816180000,795.7160034179688,,,,,,,,,-0.008427350603712691,-0.08364680348017539,0.018961501477227305,-0.08364680348017539,0.03913572144900601,-0.08364680348017539
2007-02-09,807.1099853515625,807.1099853515625,817.010009765625,803.6099853515625,815.97998046875,2951810000,796.6490020751953,,,,,,,,,0.0022673701515991684,-0.08364680348017539,0.029475585105216418,-0.08364680348017539,0.036017405126708146,-0.08364680348017539
2007-02-12,805.7899780273438,805.7899780273438,808.3099975585938,802.4099731445312,808.02001953125,2395680000,797.2255004882812,,,,,,,,,-0.004256683216857904,-0.08364680348017539,0.03596475793215048,-0.08364680348017539,0.042219462215867365,-0.08364680348017539
2007-02-13,812.530029296875,812.530029296875,812.530029296875,806.97998046875,806.97998046875,2652150000,798.2780029296875,,,,,,,,,-0.01862085626042065,-0.08364680348017539,0.0075073847931701465,-0.08364680348017539,0.02734664554164623,-0.08364680348017539
2007-02-14,813.989990234375,813.989990234375,818.0700073242188,811.72998046875,812.5999755859375,2699290000,799.5390014648438,,,,,,,,,-0.01848915585391331,-0.08364680348017539,0.019103414021702347,-0.08364680348017539,0.01654815403123422,-0.08364680348017539
2007-02-15,815.4299926757812,815.4299926757812,817.6400146484375,812.010009765625,814.3200073242188,2490920000,801.4,,,,,,,,,-0.018051789651276295,-0.08364680348017539,0.008461823180455408,-0.08364680348017539,0.013121926226824066,-0.08364680348017539
2007-02-16,818.1500244140625,818.1500244140625,818.4600219726562,810.1799926757812,815.6300048828125,2399450000,803.0495025634766,,,,,,,,,-0.01824855254588542,-0.08364680348017539,-0.004852449575032947,-0.08364680348017539,0.024824294997900065,-0.08364680348017539
2007-02-20,826.1099853515625,826.1099853515625,827.1799926757812,812.1900024414062,816.8699951171875,2337860000,805.4570007324219,,,,,,,,,-0.017358422092198733,-0.08364680348017539,-0.007153978585570764,-0.08364680348017539,0.015651660075599594,-0.08364680348017539
2007-02-21,827.3300170898438,827.3300170898438,827.3300170898438,821.8200073242188,824.3300170898438,2606980000,807.5545013427734,,,,,,,,,-0.019992069332477547,-0.08364680348017539,-0.014129793673540503,-0.08364680348017539,0.0076994608990426094,-0.08364680348017539
2007-02-22,829.4400024414062,829.4400024414062,830.010009765625,822.719970703125,827.6300048828125,1950770000,809.325,,,,,,,,,-0.019398662721967552,-0.08364680348017539,-0.006968592399524742,-0.08364680348017539,0.018831977082382156,-0.08364680348017539
2007-02-23,826.6400146484375,826.6400146484375,828.8400268554688,823.1099853515625,828.7999877929688,2579950000,811.4475006103515,,,,,,,,,-0.018145746315437417,-0.08054293998598605,0.008480123925051375,-0.08054293998598605,0.026081483083979506,-0.08054293998598605
2007-02-26,823.6900024414062,823.6900024414062,829.4000244140625,818.239990234375,828.030029296875,2822170000,813.225,,,,,,,,,-0.01114496066307935,-0.07724994196143453,0.01970399108966303,-0.07724994196143453,0.032099457760854655,-0.07724994196143453
2007-02-27,792.6599731445312,792.6599731445312,817.6599731445312,790.489990234375,817.6599731445312,4065230000,813.2029998779296,,,,,,,,,0.019655359949660278,-0.04190090854135975,0.0553579168489331,-0.04190090854135975,0.07525297912726336,-0.04190090854135975
2007-02-28,793.2999877929688,793.2999877929688,797.4500122070312,784.4199829101562,793.260009765625,3925250000,812.9695007324219,,,,,,,,,0.0274171187882033,-0.04190090854135975,0.038446994162767645,-0.04190090854135975,0.0755578007862634,-0.04190090854135975
2007-03-01,791.030029296875,791.030029296875,795.9400024414062,773.8800048828125,787.6199951171875,3874910000,812.5040008544922,,,,,,,,,0.03583931650627359,-0.039151524709889585,0.049176342159201525,-0.039151524709889585,0.05872084428092195,-0.039151524709889585
2007-03-02,775.4400024414062,775.4400024414062,788.6099853515625,775.1699829101562,788.2000122070312,3312260000,810.8875,,,,,,,,,0.07221706363314873,-0.02519645739266474,0.08007070393580884,-0.02519645739266474,0.08321722900360018,-0.03902519630015999
2007-03-05,760.0599975585938,760.0599975585938,777.3699951171875,760.0599975585938,771.9099731445312,3480520000,808.4195007324219,,,,,,,,,0.09065077051203563,-0.02519645739266474,0.10958342538073484,-0.02519645739266474,0.12514800860816866,-0.03902519630015999
2007-03-06,778.8800048828125,778.8800048828125,781.8300170898438,764.3200073242188,764.3200073242188,3358160000,807.0290008544922,,,,,,,,,0.05841721409557277,-0.02519645739266474,0.08769000021157924,-0.02519645739266474,0.09871869115449439,-0.03902519630015999
2007-03-07,775.9000244140625,775.9000244140625,781.1300048828125,773.7100219726562,778.75,3141350000,805.3035034179687,,,,,,,,,0.05596079590659353,-0.02519645739266474,0.09994842808715254,-0.02519645739266474,0.09353002191727633,-0.03902519630015999
2007-03-08,781.1400146484375,781.1400146484375,786.75,778.8900146484375,780.2899780273438,3014850000,803.550503540039,,,,,,,,,0.06109016284948865,-0.02519645739266474,0.09466934329348553,-0.02519645739266474,0.08801239049434928,-0.03902519630015999
